"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.74090149178405e-48,0.308452494631357,0.089,0.221,6.56319862402587e-46,"8","CD86"
2.50330488579014e-45,0.328317716556732,0.064,0.175,9.43745941942881e-43,"8","AMY2A"
1.83675084846116e-44,0.270441468221981,0.066,0.177,6.92455069869856e-42,"8","IGF1"
4.29563177023069e-40,0.336574818723512,0.186,0.361,1.61945317737697e-37,"8","CYTIP"
1.69640228054605e-36,0.289529003776538,0.042,0.125,6.39543659765863e-34,"8","MTRNR2L11"
1.69746354150885e-36,0.338928002928388,0.05,0.138,6.39943755148835e-34,"8","PPARG"
1.05217394733438e-34,0.491567483057938,0.082,0.186,3.96669578145063e-32,"8","FAS"
4.31621939790396e-28,0.384311905593395,0.06,0.139,1.62721471300979e-25,"8","PLCG2"
2.26843979837359e-27,0.525632913295527,0.045,0.115,8.55201803986843e-25,"8","CXCL6"
2.67697988997933e-27,0.530765257837158,0.046,0.116,1.00922141852221e-24,"8","THAP2"
6.61151054094221e-26,1.40474248090311,0.306,0.28,2.49253947393521e-23,"8","GZMA"
1.35509459843001e-25,0.50343261386199,0.041,0.106,5.10870663608112e-23,"8","CLECL1"
5.36757463174205e-25,0.481732680216501,0.056,0.127,2.02357563616675e-22,"8","CDK1"
1.08977718930704e-24,0.350598924599065,0.077,0.156,4.10846000368755e-22,"8","TENT5C"
1.16909279603078e-23,0.543543749241144,0.05,0.115,4.40747984103605e-21,"8","ELF5"
6.23238421482485e-21,0.355053970858085,0.316,0.52,2.34960884898897e-18,"8","CXCR4"
2.10877898969388e-19,0.560241289895361,0.071,0.139,7.95009679114591e-17,"8","CD69"
1.41759114037085e-18,0.568148878853679,0.158,0.266,5.3443185991981e-16,"8","SLAMF7"
2.66189815196478e-18,0.461238585793067,0.051,0.107,1.00353560329072e-15,"8","KLRC1"
1.01757839501037e-17,0.513278418775295,0.146,0.245,3.83627054918908e-15,"8","CTLA4"
3.04079929905709e-16,1.42616137990458,0.264,0.246,1.14638133574452e-13,"8","NKG7"
2.31975573938629e-13,0.712855445291223,0.253,0.402,8.74547913748632e-11,"8","PRDM1"
4.62203094615342e-12,0.690177273394033,0.188,0.295,1.74250566669984e-09,"8","HAVCR2"
5.20276365224965e-12,0.848266574292404,0.428,0.489,1.96144189689812e-09,"8","TRAC"
7.14712633750519e-11,0.891140360373545,0.08,0.131,2.69446662923946e-08,"8","CCR2"
3.31302246033432e-10,0.304150043752408,0.423,0.645,1.24900946754604e-07,"8","PTPRC"
4.94721376433499e-10,0.728564749619403,0.094,0.148,1.86509958915429e-07,"8","TNFRSF9"
4.5234248510633e-07,1.01883009105051,0.353,0.407,0.000170533116885086,"8","CD3E"
2.59198357630046e-05,0.794517760279543,0.092,0.129,0.00977177808265272,"8","PRF1"
7.80074151974586e-05,1.04913232429558,0.076,0.106,0.0294087955294419,"8","LAG3"
0.000159437849309546,1.01571824896021,0.104,0.142,0.060108069189699,"8","CD27"
0.00232821087372265,0.86102749703829,0.209,0.28,0.87773549939344,"8","CD3D"
8.95428190706551e-239,2.03020553783589,0.407,0.192,3.3757642789637e-236,"9","MYH11"
4.37219750259423e-234,1.58943210968171,0.569,0.374,1.64831845847803e-231,"9","MYLK"
1.12406233908995e-233,1.8445629704499,0.519,0.309,4.23771501836911e-231,"9","ACTA2"
1.14461814304875e-101,1.48224970954072,0.438,0.331,4.3152103992938e-99,"9","CAVIN1"
1.87854969281924e-45,1.36408362301152,0.36,0.299,7.08213234192854e-43,"9","TCIM"
8.47515177586061e-32,0.843956716271058,0.433,0.394,3.19513221949945e-29,"9","VCAN"
7.15724032662323e-29,1.40972398629369,0.296,0.251,2.69827960313696e-26,"9","GEM"
9.58861041925932e-25,1.40715128121822,0.212,0.158,3.61490612806076e-22,"9","CNN1"
1.33699735615061e-20,0.311910054644406,0.085,0.162,5.04048003268779e-18,"9","PDPN"
9.69629915837528e-20,0.346329179183324,0.081,0.153,3.65550478270748e-17,"9","MYC"
3.37873995813672e-17,1.44833632872873,0.226,0.191,1.27378496421755e-14,"9","PDGFRB"
2.74297118841174e-15,0.34652411440066,0.075,0.135,1.03410013803123e-12,"9","CAV1"
2.69706296406643e-14,0.512363001246142,0.176,0.28,1.01679273745305e-11,"9","DST"
3.70042252487257e-14,0.437750598274888,0.089,0.152,1.39505929187696e-11,"9","MEF2C"
1.38123977008735e-12,1.29896910945405,0.27,0.259,5.2072739332293e-10,"9","CTSK"
1.67347351409277e-12,0.635411103206049,0.122,0.195,6.30899514812973e-10,"9","TCF4"
4.03213175128674e-12,0.455849854667859,0.06,0.105,1.5201136702351e-09,"9","APCDD1"
4.01166091557589e-11,1.33790172941804,0.235,0.219,1.51239616517211e-08,"9","CRISPLD2"
8.00946961556506e-11,1.40392905325417,0.102,0.073,3.01957004506803e-08,"9","ANGPT2"
1.0804137304183e-10,0.4528042003897,0.15,0.225,4.07315976367701e-08,"9","CFB"
3.81758176174207e-10,1.14449384475447,0.218,0.195,1.43922832417676e-07,"9","THBS2"
4.10057279191708e-10,0.59694499492579,0.138,0.208,1.54591594255274e-07,"9","TFPI"
6.53242002158079e-09,0.674217435295717,0.079,0.124,2.46272234813596e-06,"9","PCOLCE"
2.78598639084742e-08,1.13810790489428,0.252,0.247,1.05031686934948e-05,"9","THY1"
4.05196787755094e-08,1.04531435334625,0.302,0.316,1.52759188983671e-05,"9","FHL2"
1.72677669739715e-07,1.10908368797961,0.185,0.165,6.50994814918726e-05,"9","SFRP4"
2.25394983145147e-07,0.778933964215025,0.069,0.105,8.49739086457204e-05,"9","PTN"
7.80987566202966e-07,1.05711983351005,0.235,0.229,0.000294432312458518,"9","LTBP2"
2.34242998054454e-05,0.906124365715342,0.103,0.144,0.00883096102665291,"9","INMT"
4.66748543035142e-05,1.1221512725546,0.215,0.213,0.0175964200724248,"9","COL5A2"
0.000194184605832503,0.806345944134732,0.085,0.116,0.0732075963988535,"9","NTN4"
0.000204470401026205,1.25090284238775,0.184,0.179,0.0770853411868792,"9","ADAMTS1"
0.00024741552975735,1.3473081814655,0.142,0.131,0.0932756547185211,"9","PTGDS"
0,4.80331636169972,0.801,0.068,0,"10","VWF"
0,3.56690091366347,0.812,0.142,0,"10","CD93"
0,3.85792365328445,0.738,0.102,0,"10","CD34"
0,3.80117929003555,0.707,0.088,0,"10","ADGRL4"
0,4.44457727458001,0.635,0.047,0,"10","ANGPT2"
0,2.85659902643127,0.868,0.312,0,"10","PECAM1"
0,1.97308499417121,0.866,0.311,0,"10","CAVIN1"
0,3.69360132395403,0.605,0.063,0,"10","CLEC14A"
0,3.50503101067876,0.568,0.055,0,"10","ECSCR"
0,2.84489293373279,0.599,0.098,0,"10","GNG11"
0,3.51349820452397,0.555,0.059,0,"10","MMRN2"
0,2.46480952631081,0.65,0.156,0,"10","ADAMTS1"
0,1.93593321414017,0.608,0.171,0,"10","TCF4"
0,3.19605148107423,0.494,0.068,0,"10","APOLD1"
0,2.56756937108623,0.591,0.174,0,"10","PDGFRB"
0,1.18152400144852,0.703,0.301,0,"10","ACTA2"
0,4.58394136291285,0.412,0.019,0,"10","EGFL7"
0,1.91781198381676,0.492,0.114,0,"10","CAV1"
0,1.94853775769691,0.604,0.229,0,"10","THY1"
0,3.7406491952536,0.379,0.026,0,"10","RAMP2"
0,1.61859740038499,0.54,0.198,0,"10","COL5A2"
0,1.47140264163809,0.439,0.134,0,"10","MEF2C"
0,2.63532364266814,0.384,0.085,0,"10","STC1"
0,2.13266843231179,0.355,0.068,0,"10","ERG"
0,2.20038873504817,0.344,0.069,0,"10","CAVIN2"
0,2.8118934265768,0.307,0.038,0,"10","NPDC1"
0,1.89411727995854,0.33,0.073,0,"10","TM4SF18"
0,2.12230864034093,0.249,0.051,0,"10","SNAI1"
0,1.83973878318979,0.211,0.041,0,"10","RAPGEF3"
0,2.33293742655701,0.179,0.024,0,"10","SOX18"
0,2.94229668687802,0.173,0.024,0,"10","ACKR1"
2.48612449758644e-312,2.86774422027673,0.254,0.063,9.37268935590086e-310,"10","MMRN1"
1.28257670157696e-304,1.43457425243504,0.283,0.073,4.83531416494515e-302,"10","IL3RA"
3.3850334514261e-298,0.877618353448079,0.509,0.188,1.27615761118764e-295,"10","MYH11"
1.22304247554701e-259,1.30811752351738,0.353,0.117,4.61087013281223e-257,"10","MALL"
3.71177182721336e-246,1.42161355758968,0.218,0.053,1.39933797885944e-243,"10","SH2D3C"
4.69153441530561e-238,1.44086446047082,0.297,0.094,1.76870847457021e-235,"10","APCDD1"
1.59923935245181e-237,1.035333821419,0.471,0.192,6.02913235874332e-235,"10","TFPI"
2.02151091416361e-230,1.4050625594698,0.313,0.105,7.6210961463968e-228,"10","NTN4"
7.26190696987483e-212,0.541518557934798,0.728,0.367,2.73773892764281e-209,"10","MYLK"
6.49364643420005e-206,1.12051693429624,0.365,0.139,2.44810470569342e-203,"10","MYC"
5.14992433259346e-196,1.29087984875167,0.257,0.082,1.94152147338774e-193,"10","MCF2L"
4.80866389252981e-191,1.44604527016363,0.179,0.047,1.81286628748374e-188,"10","GATA2"
2.35199246907367e-166,0.530933344221682,0.553,0.264,8.86701160840772e-164,"10","FBN1"
1.64632588548434e-153,0.362417906251695,0.572,0.288,6.20664858827595e-151,"10","TCIM"
1.73195008491785e-152,0.968521888466109,0.321,0.131,6.5294518201403e-150,"10","EDNRB"
5.33215656232499e-138,0.924022604326484,0.422,0.21,2.01022302399652e-135,"10","CRISPLD2"
1.10267449707623e-130,1.49976023567311,0.185,0.062,4.15708285397739e-128,"10","EDN1"
8.46870238571646e-105,0.754703704995616,0.169,0.059,3.19270079941511e-102,"10","SOX17"
1.88071880676409e-80,0.296400114427744,0.229,0.102,7.0903099015006e-78,"10","MET"
6.64958787778024e-74,0.532849414428524,0.207,0.094,2.50689462992315e-71,"10","RGS16"
1.23295450460393e-67,1.05018313578662,0.112,0.041,4.64823848235681e-65,"10","KIT"
2.16958875510987e-67,0.498469728440921,0.439,0.267,8.17934960676422e-65,"10","DST"
6.73983679236819e-65,1.08382828074868,0.152,0.066,2.54091847072281e-62,"10","GPC1"
7.53351852930913e-62,0.642445065003062,0.143,0.059,2.84013648554954e-59,"10","MEDAG"
3.5546750352034e-61,0.69174721774262,0.202,0.098,1.34011248827168e-58,"10","PTN"
6.38446002581037e-59,0.61864989482204,0.167,0.076,2.40694142973051e-56,"10","LYVE1"
2.55781597759629e-49,0.519426514110267,0.149,0.069,9.64296623553803e-47,"10","STC2"
1.20496940068922e-16,0.363343610536437,0.116,0.072,4.54273464059836e-14,"10","BAMBI"
1.44042155103812e-12,0.325461637870741,0.155,0.108,5.43038924741372e-10,"10","ASPN"
0,4.3443627075056,0.791,0.076,0,"11","MET"
0,3.81794812630815,0.652,0.057,0,"11","C15orf48"
0,2.72012091296641,0.751,0.196,0,"11","CFB"
0,2.29046880941987,0.716,0.202,0,"11","SEMA3C"
0,2.8199090478102,0.575,0.077,0,"11","STC1"
0,3.73730329854753,0.54,0.048,0,"11","ANPEP"
0,2.5971645918446,0.591,0.11,0,"11","CAV1"
0,2.19634097863665,0.66,0.184,0,"11","TFPI"
0,3.06361346578948,0.515,0.072,0,"11","CXCL2"
0,2.26609598911815,0.527,0.11,0,"11","MALL"
0,3.17833090691253,0.464,0.055,0,"11","STC2"
0,2.64547568841344,0.476,0.075,0,"11","AQP9"
0,1.4699803517936,0.543,0.161,0,"11","TNC"
0,1.32713042560935,0.685,0.317,0,"11","MDM2"
0,1.45658591838891,0.513,0.166,0,"11","FAS"
0,4.11805155928522,0.332,0.015,0,"11","CD70"
0,3.26736396563894,0.352,0.039,0,"11","LIF"
0,3.09054383829612,0.341,0.033,0,"11","FXYD2"
0,3.19895623499549,0.338,0.032,0,"11","KCNK3"
0,1.64841654367662,0.409,0.108,0,"11","GNG11"
0,1.55609718779714,0.435,0.136,0,"11","MYC"
0,3.31938362461935,0.324,0.03,0,"11","EGFR"
0,1.56136127915882,0.367,0.099,0,"11","SMYD2"
0,2.55473349101235,0.31,0.043,0,"11","GPRC5A"
0,1.77190534116807,0.251,0.049,0,"11","PPP1R1A"
0,1.95997846713985,0.222,0.042,0,"11","RBP5"
1.57979960585968e-317,1.27544520621228,0.623,0.28,5.95584451409099e-315,"11","GLIPR1"
1.79692911158039e-282,0.911081045328396,0.604,0.247,6.77442275065809e-280,"11","CD68"
8.91598210998664e-268,1.33337889805537,0.509,0.211,3.36132525546496e-265,"11","PCNA"
1.00026640236382e-219,1.88952057932396,0.108,0.016,3.7710043369116e-217,"11","GLYATL1"
6.36022852449454e-209,1.81758145528068,0.117,0.02,2.39780615373444e-206,"11","ARFGEF3"
4.59889712932196e-206,1.64535899836623,0.196,0.05,1.73378421775438e-203,"11","TOP2A"
3.78326498734339e-198,1.58433406854854,0.219,0.061,1.42629090022846e-195,"11","UBE2C"
7.54156489163131e-198,1.17403959810286,0.256,0.077,2.843169964145e-195,"11","TM4SF18"
2.97069539714595e-192,1.53338313956229,0.251,0.079,1.11995216472402e-189,"11","MKI67"
4.31678308164453e-164,1.19635667711379,0.207,0.062,1.62742722177999e-161,"11","RIDA"
4.98999882058065e-159,0.982142819645549,0.3,0.113,1.88122955535891e-156,"11","MTRNR2L11"
1.49867419018546e-154,0.614931588223704,0.59,0.303,5.65000169699917e-152,"11","FHL2"
1.08662891108059e-149,1.15827621346291,0.222,0.073,4.09659099477382e-147,"11","CENPF"
9.60077555794187e-148,1.24005445087727,0.198,0.061,3.61949238534409e-145,"11","EDN1"
1.16148717583747e-133,0.815941898448647,0.272,0.104,4.37880665290727e-131,"11","CXCL6"
2.10582811215518e-131,0.735197388332987,0.504,0.265,7.93897198282502e-129,"11","DST"
3.07803919213692e-131,0.950028351541,0.308,0.129,1.16042077543562e-128,"11","FSTL3"
1.83643462017893e-130,0.540421960813664,0.809,0.521,6.92335851807458e-128,"11","CCL5"
2.48066512517112e-123,1.26120172580272,0.315,0.139,9.35210752189512e-121,"11","CXCL10"
5.64543418892079e-121,0.756946344133901,0.32,0.137,2.12832868922314e-118,"11","TNFRSF9"
1.72937008046322e-84,0.880336656960127,0.123,0.039,6.51972520334633e-82,"11","TMC5"
2.76442261518087e-84,0.646830462525464,0.169,0.064,1.04218732592319e-81,"11","IL1R2"
1.54891276054369e-78,0.70174287856849,0.115,0.037,5.8394011072497e-76,"11","EPCAM"
3.78356180791171e-77,0.734006343340122,0.25,0.118,1.42640280158272e-74,"11","CDK1"
2.88457244972092e-67,0.903557483475206,0.103,0.035,1.08748381354479e-64,"11","C5orf46"
1.28376481640436e-65,0.261276777349162,0.524,0.313,4.83979335784445e-63,"11","CD8A"
3.55754533398527e-64,0.720021298850462,0.143,0.057,1.34119459091245e-61,"11","CCNB2"
2.05342644340632e-60,0.281278270300458,0.414,0.239,7.74141769164182e-58,"11","NKG7"
1.06686433222311e-58,0.6356079355406,0.159,0.07,4.02207853248112e-56,"11","BAMBI"
1.36088503352157e-52,0.55531930239742,0.178,0.085,5.13053657637633e-50,"11","HLA-DQB2"
3.24304171413733e-46,0.34987222460432,0.224,0.119,1.22262672622977e-43,"11","MEST"
1.43116730692426e-43,0.444505487875126,0.206,0.11,5.39550074710446e-41,"11","NTN4"
2.94647311348002e-43,0.557838884661304,0.125,0.056,1.11082036378197e-40,"11","GATM"
1.63308499655257e-40,0.395830030417079,0.191,0.1,6.15673043700318e-38,"11","LAG3"
1.10697591333889e-27,0.263090044086644,0.165,0.094,4.1732991932876e-25,"11","CLEC4E"
0,3.15597648339152,0.8,0.201,0,"12","FBLN1"
0,1.99764297585667,0.67,0.176,0,"12","THBS2"
0,1.89717255448255,0.639,0.145,0,"12","SFRP4"
0,3.33689356552903,0.537,0.067,0,"12","MFAP5"
0,1.97011066768374,0.675,0.21,0,"12","LTBP2"
0,1.19846287028486,0.782,0.317,0,"12","CAVIN1"
0,1.90701481440523,0.713,0.259,0,"12","FBN1"
0,2.3253083570574,0.578,0.145,0,"12","OGN"
0,1.23652279572771,0.802,0.379,0,"12","VCAN"
0,1.32557625018059,0.642,0.236,0,"12","GEM"
0,2.12066261919439,0.453,0.107,0,"12","PCOLCE"
0,1.82543354000552,0.471,0.127,0,"12","INMT"
0,1.8120612762047,0.412,0.12,0,"12","CFHR3"
0,3.86907017791493,0.307,0.024,0,"12","C7"
0,2.12130241044204,0.23,0.043,0,"12","SRPX"
2.96439387504748e-323,0.821932671984884,0.718,0.303,1.1175764908929e-320,"12","ACTA2"
4.81988392845487e-258,1.12095853096574,0.525,0.211,1.81709624102749e-255,"12","SEMA3C"
4.59408781279701e-256,0.953810363058838,0.657,0.301,1.73197110542447e-253,"12","FHL2"
5.7374671126964e-251,0.743232823365313,0.761,0.368,2.16302510148654e-248,"12","MYLK"
1.78055055931756e-238,0.82729972254418,0.564,0.233,6.71267560862722e-236,"12","THY1"
4.74626496699986e-183,1.0963746666868,0.324,0.115,1.78934189255895e-180,"12","MEST"
1.78060002341121e-149,1.60889901764557,0.192,0.058,6.71286208826025e-147,"12","SFRP2"
4.85261999085313e-142,1.26631191257671,0.165,0.045,1.82943773655163e-139,"12","PPP1R1B"
3.41175446090501e-123,0.563559482551777,0.433,0.204,1.28623143176119e-120,"12","COL5A2"
5.21917539117114e-121,0.466373737750639,0.555,0.302,1.96762912247152e-118,"12","IL7R"
1.48063177554692e-111,0.566702776945889,0.342,0.153,5.5819817938119e-109,"12","CNN1"
3.18434479246633e-111,0.96971368737456,0.221,0.083,1.20049798675981e-108,"12","DES"
3.70224541910096e-109,0.827147554402684,0.301,0.13,1.39574652300106e-106,"12","FSTL3"
1.05286295491105e-104,0.420386460147436,0.486,0.25,3.96929334001464e-102,"12","CTSK"
4.77320114076136e-95,0.402884650488321,0.357,0.172,1.79949683006703e-92,"12","ADAMTS1"
3.45254963444813e-94,0.29772679515768,0.371,0.178,1.30161121218694e-91,"12","PDGFRA"
6.02170147289183e-80,0.296228649032497,0.364,0.186,2.27018145528022e-77,"12","PDGFRB"
1.77428008048523e-79,0.624554918398399,0.329,0.165,6.68903590342934e-77,"12","IGF1"
2.32548647221555e-73,0.70861239932205,0.237,0.109,8.76708400025263e-71,"12","NTN4"
6.65260277624661e-67,0.366108789529871,0.26,0.126,2.50803124664497e-64,"12","CD34"
5.78224914737035e-65,0.461930140964713,0.284,0.144,2.17990792855862e-62,"12","MYC"
5.4876471479763e-57,0.814876174846686,0.144,0.06,2.06884297478706e-54,"12","MEDAG"
1.42911586445231e-53,0.543575147195158,0.333,0.197,5.38776680898521e-51,"12","MYH11"
3.75793488882729e-52,0.505299820135348,0.126,0.051,1.41674145308789e-49,"12","CFHR1"
1.84680117215707e-50,0.502768927927704,0.117,0.046,6.96244041903217e-48,"12","ESR1"
7.9247327406441e-49,0.341843352122578,0.474,0.305,2.98762424322283e-46,"12","PMP22"
1.24093095401924e-45,0.285336306833142,0.43,0.268,4.67830969665253e-43,"12","DST"
1.41143707923504e-41,0.684384870924611,0.112,0.048,5.32111778871611e-39,"12","NPDC1"
6.43231822105887e-41,0.288795169205979,0.137,0.063,2.4249839693392e-38,"12","PLAC9"
1.08768580971669e-38,0.415928029978868,0.256,0.148,4.10057550263193e-36,"12","KLRB1"
4.79075934334228e-31,0.283241621328202,0.53,0.379,1.80611627244004e-28,"12","ACTG2"
9.56036353176422e-29,0.43627423572632,0.146,0.079,3.60425705147511e-26,"12","ERG"
7.39324473693513e-28,0.423158604866265,0.143,0.077,2.78725326582454e-25,"12","LYVE1"
0,5.67488606791988,0.83,0.049,0,"13","GNLY"
0,4.14607692076791,0.543,0.054,0,"13","KLRD1"
0,3.09168705667907,0.563,0.113,0,"13","PRF1"
0,2.82080030480961,0.423,0.094,0,"13","KLRC1"
0,2.57684881990054,0.323,0.068,0,"13","GZMB"
6.21877685964468e-233,1.72744885350222,0.456,0.173,2.34447887608604e-230,"13","CD247"
8.11506969439123e-187,0.924188530072095,0.808,0.525,3.05938127478549e-184,"13","CCL5"
3.13941167075854e-183,1.08481533800417,0.748,0.502,1.18355819987597e-180,"13","CXCR4"
4.47756243509663e-162,1.3608195265433,0.497,0.239,1.68804103803143e-159,"13","NKG7"
1.08100111772916e-146,2.54970965641998,0.155,0.036,4.07537421383894e-144,"13","FGFBP2"
1.55829443544454e-59,0.495389827334231,0.772,0.629,5.8747700216259e-57,"13","PTPRC"
2.21923908636135e-27,0.45309132519884,0.49,0.375,8.36653135558228e-25,"13","CD2"
4.21299929147909e-21,0.450428625937503,0.373,0.278,1.58830073288762e-18,"13","GZMA"
3.51414050989964e-19,0.490426565505961,0.43,0.35,1.32483097223216e-16,"13","CYTIP"
7.45578331056076e-13,0.701197640838779,0.207,0.151,2.81083030808141e-10,"13","KLRB1"
4.28140083248793e-10,0.788389868540931,0.137,0.096,1.61408811384795e-07,"13","DUSP2"
9.89479525879651e-08,0.262963504425539,0.357,0.311,3.73033781256628e-05,"13","IL7R"
3.44083648052193e-07,0.317225116094296,0.428,0.393,0.000129719535315677,"13","PRDM1"
2.5330651909274e-05,0.647655419104799,0.161,0.134,0.0095496557697963,"13","PLCG2"
0.000201790952369373,0.452987167585396,0.161,0.135,0.0760751890432537,"13","CD69"
0.000771067328583543,0.362227062140994,0.144,0.12,0.290692382875996,"13","SELL"
0.000809057680035505,0.466256816530946,0.16,0.139,0.305014745373385,"13","FKBP11"
0.00378167343947918,0.308996921878046,0.151,0.131,1,"13","PTGDS"
0.00746094833231244,0.267775705765238,0.316,0.308,1,"13","SERPINB9"
0,2.07771286258973,0.666,0.161,0,"14","MRC1"
0,1.3470274051948,0.881,0.398,0,"14","MS4A6A"
0,1.53078925195932,0.69,0.225,0,"14","CD163"
0,1.46486208486859,0.56,0.153,0,"14","SFRP4"
0,1.9336087212073,0.517,0.114,0,"14","CSF2RA"
0,1.36277926646535,0.56,0.161,0,"14","CD93"
0,2.27066786481521,0.4,0.079,0,"14","DES"
5.86045936059328e-314,1.54304215889991,0.563,0.191,2.20939317894367e-311,"14","MYH11"
3.38654838209643e-299,1.02682208927302,0.751,0.306,1.27672874005035e-296,"14","ACTA2"
5.55138953079039e-277,1.0954989977682,0.626,0.225,2.09287385310798e-274,"14","VSIG4"
3.11055788679846e-276,1.31765697176012,0.651,0.261,1.17268032332302e-273,"14","MS4A4A"
3.2831565931955e-275,1.08530394036079,0.804,0.371,1.2377500356347e-272,"14","MYLK"
3.17981312778456e-269,1.06922370977162,0.754,0.323,1.19878954917478e-266,"14","CAVIN1"
2.14735671440944e-257,1.13387637926349,0.697,0.293,8.09553481332358e-255,"14","MPEG1"
3.43565915627832e-253,1.99895468185295,0.331,0.087,1.29524350191693e-250,"14","CLEC10A"
7.46956060763138e-251,1.34774905125342,0.464,0.151,2.81602434907703e-248,"14","CNN1"
3.9307342493641e-241,1.04788452903635,0.706,0.304,1.48188681201027e-238,"14","CD14"
6.34153493098973e-228,1.04565966523531,0.52,0.186,2.39075866898313e-225,"14","THBS2"
9.40177486084317e-224,1.58317418522866,0.325,0.09,3.54446912253787e-221,"14","CLEC4E"
1.04194860763857e-217,1.7158939173376,0.298,0.08,3.92814625079741e-215,"14","MFAP5"
3.6342888528593e-200,1.13935242623523,0.535,0.216,1.37012689752796e-197,"14","FBLN1"
2.55003589667579e-182,0.879104222260232,0.631,0.276,9.61363533046772e-180,"14","CD4"
1.96090733130713e-178,1.90247152746594,0.264,0.074,7.3926206390279e-176,"14","LYVE1"
8.34854429101715e-163,1.04040122870358,0.425,0.161,3.14740119771347e-160,"14","ADAM28"
4.63083077603297e-153,0.784500067281,0.52,0.22,1.74582320256443e-150,"14","LTBP2"
1.24948781259379e-142,0.66613162578003,0.762,0.409,4.7105690534786e-140,"14","AIF1"
1.36254253765307e-138,0.828605024881716,0.542,0.246,5.13678536695207e-136,"14","C1orf162"
2.93128315955718e-134,0.723695392432793,0.696,0.369,1.10509375115306e-131,"14","FGL2"
2.04708961129197e-132,0.901233838939581,0.663,0.377,7.71752783457072e-130,"14","ACTG2"
1.55024759582101e-131,0.592256558452059,0.72,0.386,5.84443343624521e-129,"14","VCAN"
2.29060892245281e-126,2.27565777271797,0.153,0.038,8.63559563764709e-124,"14","FCER1A"
2.71795503365035e-125,1.40011248187721,0.203,0.059,1.02466904768618e-122,"14","SFRP2"
1.91045290143723e-111,0.990218641448045,0.369,0.156,7.20240743841835e-109,"14","OGN"
7.97350684583603e-111,0.56606264265861,0.515,0.245,3.00601208088019e-108,"14","GEM"
9.6577585595879e-108,0.861346649832022,0.359,0.15,3.64097497696464e-105,"14","MNDA"
9.99271930801196e-103,0.647761472132884,0.439,0.2,3.76725517912051e-100,"14","LILRB2"
2.76018182570456e-97,0.67120645548724,0.525,0.27,1.04058854829062e-94,"14","FBN1"
1.41241247413556e-95,0.628088912939931,0.487,0.241,5.32479502749108e-93,"14","KCNMA1"
1.4518832994477e-95,0.647179537557447,0.439,0.207,5.47360003891785e-93,"14","CD86"
1.06217979460343e-89,1.07626605220598,0.204,0.071,4.00441782565492e-87,"14","SPI1"
1.41268393728076e-88,0.745971639745557,0.326,0.143,5.32581844354848e-86,"14","MEF2C"
8.46088970760443e-81,0.448144467516947,0.469,0.24,3.18975541976687e-78,"14","THY1"
1.68700608273043e-80,0.522085631059084,0.392,0.186,6.36001293189371e-78,"14","IGSF6"
2.28041399925298e-80,0.831711543531352,0.237,0.093,8.59716077718372e-78,"14","LY86"
5.65401799805438e-76,0.362199084858222,0.631,0.352,2.1315647852665e-73,"14","FCGR3A"
9.98595520254448e-67,0.638776666145582,0.294,0.137,3.76470511135927e-64,"14","INMT"
3.22475390934106e-66,0.455877060577852,0.533,0.305,1.21573222382158e-63,"14","PMP22"
1.9163130030705e-65,0.564620155707552,0.338,0.166,7.2245000215758e-63,"14","IGF1"
4.87019932697733e-62,0.362767349998864,0.537,0.303,1.83606514627045e-59,"14","FCGR1A"
4.85072934501124e-59,0.425216130608336,0.411,0.219,1.82872496306924e-56,"14","GPR183"
2.108341667646e-58,0.404124359611758,0.503,0.288,7.9484480870254e-56,"14","GLIPR1"
1.66617852711726e-54,1.58047357261524,0.118,0.041,6.28149304723209e-52,"14","CD1C"
1.24707816563951e-49,0.984406238040981,0.102,0.034,4.70148468446094e-47,"14","C7"
4.54839833314101e-43,0.290671016378002,0.387,0.219,1.71474617159416e-40,"14","SEMA3C"
8.21578019701871e-35,0.477057512543523,0.244,0.134,3.09734913427605e-32,"14","FSTL3"
1.07722691426643e-33,0.522061450873747,0.219,0.118,4.06114546678444e-31,"14","PCOLCE"
1.21045174932384e-32,0.534182742540843,0.128,0.057,4.56340309495089e-30,"14","GATM"
1.47352820173961e-30,0.418553076011763,0.114,0.05,5.55520132055833e-28,"14","SNCA"
6.97316638539068e-27,0.663995167467174,0.124,0.059,2.62888372729228e-24,"14","FCN1"
1.55628604642512e-22,0.563848140664715,0.103,0.049,5.86719839502269e-20,"14","SRPX"
9.06391395870847e-21,0.343424927998976,0.145,0.08,3.41709556243309e-18,"14","ERG"
7.71951205091074e-19,0.279896521618471,0.152,0.087,2.91025604319335e-16,"14","HLA-DQB2"
0,4.97189254418741,0.883,0.07,0,"15","MZB1"
0,4.14810162938852,0.854,0.134,0,"15","TENT5C"
0,4.99954455874771,0.768,0.054,0,"15","CD79A"
0,3.32763046075379,0.697,0.126,0,"15","FKBP11"
0,2.34058404149591,0.731,0.248,0,"15","SLAMF7"
0,2.59483526942929,0.369,0.064,0,"15","TNFRSF17"
0,3.41620607986137,0.287,0.029,0,"15","DERL3"
6.63995037262245e-310,1.78979520708142,0.733,0.328,2.50326129047866e-307,"15","PECAM1"
2.33525993700857e-230,1.9091328689591,0.419,0.127,8.8039299625223e-228,"15","PLCG2"
1.90857719238385e-207,1.89506213710406,0.417,0.133,7.19533601528711e-205,"15","CD27"
