"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.10585809399306e-299,0.492775370472536,0.067,0.114,3.92930619595136e-296,"1","RELT"
7.24256011032758e-299,0.599791211964805,0.06,0.105,6.93113002558349e-296,"1","DPP4"
1.66589601620506e-291,0.451626762560573,0.062,0.107,1.59426248750824e-288,"1","IL34"
1.25259161063311e-288,0.558579043008819,0.064,0.109,1.19873017137588e-285,"1","PNOC"
1.06149092188184e-286,0.539879973074063,0.066,0.112,1.01584681224092e-283,"1","IL17RA"
1.88085396865369e-286,0.550310140411169,0.075,0.125,1.79997724800158e-283,"1","PTGDR2"
9.33511410926321e-284,0.522239181205562,0.06,0.104,8.93370420256489e-281,"1","CXCR5"
1.48139535866544e-279,0.576525596340647,0.064,0.109,1.41769535824282e-276,"1","IL1RAP"
6.47050492467744e-278,0.433011249159155,0.059,0.101,6.1922732129163e-275,"1","BMPR1A"
9.53508826441836e-276,0.451044733435323,0.072,0.119,9.12507946904837e-273,"1","HBA1"
7.27856270731864e-275,0.463984397023583,0.068,0.114,6.96558451090394e-272,"1","GPBAR1"
1.3904895578397e-274,0.457921756978072,0.065,0.11,1.33069850685259e-271,"1","FCGR3A"
3.73869131530966e-271,0.506743272876002,0.064,0.108,3.57792758875134e-268,"1","EPHB3"
5.75368408057517e-271,0.589925287496624,0.099,0.157,5.50627566511044e-268,"1","POU5F1"
4.94043019378234e-264,0.598977078147619,0.063,0.106,4.7279916954497e-261,"1","IL1RN"
4.40252056203092e-263,0.593179933188684,0.059,0.1,4.21321217786359e-260,"1","SERPINA3"
2.95437378799042e-257,0.54470255701166,0.061,0.102,2.82733571510683e-254,"1","S100B"
3.39601835102251e-240,0.611048698130136,0.063,0.103,3.24998956192854e-237,"1","CXCR6"
1.32295947005337e-239,0.360477223921456,0.062,0.103,1.26607221284108e-236,"1","IGHA1"
1.77734096493845e-238,0.580114103097391,0.067,0.109,1.7009153034461e-235,"1","GDF6"
8.21197213556204e-237,0.558304915501545,0.091,0.142,7.85885733373287e-234,"1","IL11"
4.12600301816906e-234,0.561609526560707,0.066,0.107,3.94858488838779e-231,"1","CSF3"
3.54471936292155e-210,0.629002045795487,0.091,0.139,3.39229643031593e-207,"1","SOX9"
6.74479428979673e-210,0.579790105361896,0.085,0.131,6.45476813533547e-207,"1","RAMP1"
3.95755047699957e-196,0.520171936574615,0.13,0.189,3.78737580648859e-193,"1","S100A9"
7.68466729204693e-192,0.728367437236198,0.074,0.114,7.35422659848891e-189,"1","IGHD"
2.62390726505114e-184,0.585118393723591,0.069,0.106,2.51107925265394e-181,"1","GPER1"
1.04311635325572e-182,0.547552833443601,0.081,0.122,9.98262350065724e-180,"1","SNAI1"
1.07417698149256e-176,1.37127728994108,0.181,0.163,1.02798737128838e-173,"1","KRT16"
1.00987903634305e-175,0.632203609940911,0.066,0.101,9.66454237780294e-173,"1","CCR1"
1.14103869048143e-167,0.714171178213814,0.08,0.12,1.09197402679073e-164,"1","HSD3B2"
3.24461822057576e-156,0.6354216829101,0.168,0.235,3.10509963709101e-153,"1","SERPINA1"
1.6407635937437e-150,0.661786764322733,0.085,0.124,1.57021075921272e-147,"1","THBS2"
1.26732718258397e-136,0.475420384531414,0.222,0.3,1.21283211373286e-133,"1","CXCL14"
9.55011660352545e-136,0.778027052844921,0.071,0.103,9.13946158957386e-133,"1","KRT6C"
3.31828044353533e-112,0.673284152166102,0.086,0.12,3.17559438446331e-109,"1","UBE2C"
2.35252006604667e-105,0.753292677338172,0.084,0.116,2.25136170320666e-102,"1","VCAN"
7.67424642478522e-100,0.711788213942834,0.192,0.259,7.34425382851945e-97,"1","KRT14"
5.30418622655636e-80,0.793852942673628,0.076,0.102,5.07610621881443e-77,"1","ESR1"
3.38012028803011e-57,0.595541559423372,0.29,0.387,3.23477511564481e-54,"1","TNFRSF12A"
4.70557527073761e-41,1.22756710136678,0.138,0.134,4.50323553409589e-38,"1","ATG12"
1.54011945339583e-18,0.720311038293449,0.222,0.272,1.47389431689981e-15,"1","DDC"
3.6502483605172e-11,1.00889407761898,0.134,0.159,3.49328768101496e-08,"1","CTSG"
5.84039074194174e-05,1.10816471517944,0.094,0.106,0.0558925394003825,"1","TWIST2"
0.00045859908929101,0.958379874152488,0.176,0.206,0.438879328451496,"1","AZGP1"
0.00514407730675604,1.08710634823947,0.124,0.14,1,"1","TNFRSF18"
0,4.18801637626497,0.717,0.103,0,"2","CALB1"
0,2.81503753687171,0.526,0.12,0,"2","KRT19"
0,2.14326282200675,0.591,0.202,0,"2","EPCAM"
0,1.29248711455659,0.674,0.311,0,"2","S100A6"
0,2.15800520737544,0.525,0.18,0,"2","CLU"
0,1.67490139452309,0.509,0.203,0,"2","CD9"
0,2.20279092077453,0.396,0.107,0,"2","CDH1"
0,2.16616008000996,0.387,0.108,0,"2","GATA3"
0,1.07409539038991,0.641,0.387,0,"2","MIF"
0,2.5694160048565,0.358,0.107,0,"2","AQP3"
0,1.4723650503725,0.449,0.2,0,"2","DDR1"
0,1.25076374329789,0.569,0.32,0,"2","NDRG1"
0,1.25194839107028,0.476,0.23,0,"2","CD24"
0,0.63882489044622,0.937,0.712,0,"2","IGFBP7"
0,0.884104420448937,0.637,0.417,0,"2","HSP90AB1"
0,1.89639145462467,0.322,0.109,0,"2","TACSTD2"
0,1.8039506447887,0.33,0.119,0,"2","LGALS3"
0,0.77257220828108,0.52,0.311,0,"2","GSTP1"
0,1.21195747051723,0.493,0.286,0,"2","HSPA1B"
0,0.893877353363891,0.531,0.325,0,"2","KRT8"
0,1.31622373964283,0.576,0.37,0,"2","HSPA1A"
0,0.627770145632937,0.683,0.487,0,"2","RPL21"
0,0.710315845937734,0.521,0.325,0,"2","APP"
0,1.56943995856113,0.312,0.12,0,"2","KRT17"
0,0.612612054190679,0.623,0.438,0,"2","HSPB1"
0,0.85949548456062,0.447,0.262,0,"2","KRT18"
0,0.523596705031987,0.652,0.469,0,"2","PSAP"
0,1.14350212279948,0.404,0.23,0,"2","COL6A1"
0,1.11720824485103,0.332,0.159,0,"2","CLDN4"
0,1.61306965451444,0.337,0.167,0,"2","GDF15"
0,0.644196025539428,0.481,0.317,0,"2","COL18A1"
0,2.10157892714883,0.289,0.133,0,"2","KRT7"
0,0.790986375288083,0.416,0.267,0,"2","H4C3"
0,0.572098522912834,0.472,0.325,0,"2","CD63"
0,0.486686839999345,0.563,0.419,0,"2","HSP90AA1"
0,0.831498400844006,0.353,0.215,0,"2","LGALS3BP"
0,0.831781280321136,0.336,0.199,0,"2","PIGR"
0,0.420862734402622,0.665,0.531,0,"2","HLA-C"
0,1.47298451793955,0.24,0.106,0,"2","ST6GAL1"
0,0.548938408073268,0.432,0.299,0,"2","RPL22"
0,1.06000616816467,0.298,0.165,0,"2","IER3"
0,0.836117768101534,0.31,0.178,0,"2","ERBB2"
0,1.15098867546373,0.32,0.188,0,"2","STAT1"
0,1.64604173084652,0.2,0.072,0,"2","KIT"
0,0.590950279248895,0.393,0.265,0,"2","RPL34"
0,1.28483791195543,0.263,0.137,0,"2","ITGA6"
0,0.516620543915134,0.425,0.3,0,"2","EZR"
0,0.978561411004938,0.229,0.105,0,"2","S100A2"
0,0.630964806961724,0.389,0.266,0,"2","CALM2"
0,1.11286930341433,0.225,0.103,0,"2","MECOM"
0,0.255964532731212,0.458,0.338,0,"2","CD81"
0,0.679931668088718,0.359,0.24,0,"2","CYSTM1"
0,0.712687564575095,0.337,0.223,0,"2","SAT1"
0,0.391924509233978,0.706,0.593,0,"2","TYK2"
0,1.53502662033815,0.197,0.085,0,"2","IL18"
0,1.33083387815552,0.231,0.122,0,"2","ADGRF5"
0,1.95682034315541,0.183,0.074,0,"2","SPINK1"
0,0.689604483704582,0.301,0.196,0,"2","FOS"
0,0.286257002981608,0.633,0.534,0,"2","HLA-A"
0,0.893685216854665,0.321,0.224,0,"2","GADD45B"
0,0.637025797802177,0.306,0.209,0,"2","RPL32"
0,0.461841428886295,0.371,0.276,0,"2","RPL37"
0,1.00058078346684,0.186,0.092,0,"2","FGF9"
0,0.52137070118553,0.329,0.238,0,"2","DUSP1"
0,0.719832431288208,0.229,0.139,0,"2","C9orf16"
0,0.456855440397136,0.261,0.173,0,"2","ITGAV"
0,1.15108271619864,0.159,0.071,0,"2","SYK"
0,0.963970295636011,0.173,0.085,0,"2","KITLG"
0,0.50364106830743,0.258,0.171,0,"2","S100A10"
